uf;localidade;CEP;expr.;rodo;tarifa;frap;distribuidor;redespacho
PE;VERTENTES;55770000; 08; 15;Interior;Nao;CO CARUARU 01;
PE;VICENCIA;55850000; 05; 11;Interior;Nao;CO RECIFE 02;
PE;VITORIA DE SANTO ANTAO;55600001 a 55617999; 09; 15;Interior;Sim;FL JAD RECIFE;
PE;XEXEU;55555000; 07; 13;Interior;Nao;FL JAD RECIFE;
PI;ACAUA;64748000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;AGRICOLANDIA;64440000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;AGUA BRANCA;64460000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;ALAGOINHA DO PIAUI;64655000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;ALEGRETE DO PIAUI;64675000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;ALTO LONGA;64360000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;ALTOS;64290000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;ALVORADA DO GURGUEIA;64923000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;AMARANTE;64400000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;ANGICAL DO PIAUI;64410000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;ANISIO DE ABREU;64780000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;ANTONIO ALMEIDA;64855000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;AROAZES;64310000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;AROEIRAS DO ITAIM;64612000; 15; 25;Interior;Nao;CO TERESINA 01;
PI;ARRAIAL;64480000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;ASSUNCAO DO PIAUI;64333000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;AVELINO LOPES;64965000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;BAIXA GRANDE DO RIBEIRO;64868000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;BARRA DALCANTARA;64528000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;BARRAS;64100000; 07; 15;Interior;Nao;CO TERESINA 01;
PI;BARREIRAS DO PIAUI;64990000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;BARRO DURO;64455000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;BATALHA;64190000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;BELA VISTA DO PIAUI;64705000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;BELEM DO PIAUI;64678000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;BENEDITINOS;64380000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;BERTOLINIA;64870000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;BETANIA DO PIAUI;64753000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;BOA HORA;64108000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;BOCAINA;64630000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;BOM JESUS;64900000; 10; 17;Interior;Nao;CO TERESINA 01;
PI;BOM PRINCIPIO DO PIAUI;64225000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;BONFIM DO PIAUI;64775000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;BOQUEIRAO DO PIAUI;64283000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;BRASILEIRA;64265000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;BREJO DO PIAUI;64895000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;BURITI DOS LOPES;64230000; 06; 13;Interior;Nao;CO TERESINA 01;
PI;BURITI DOS MONTES;64345000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CABECEIRAS DO PIAUI;64105000; 06; 13;Interior;Nao;CO TERESINA 01;
PI;CAJAZEIRAS DO PIAUI;64514000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CAJUEIRO DA PRAIA;64222000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;CALDEIRAO GRANDE DO PIAUI;64695000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CAMPINAS DO PIAUI;64730000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;CAMPO ALEGRE DO FIDALGO;64767000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CAMPO GRANDE DO PIAUI;64578000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;CAMPO LARGO DO PIAUI;64148000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CAMPO MAIOR;64280000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;CANAVIEIRA;64833000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CANTO DO BURITI;64890000; 09; 16;Interior;Nao;CO TERESINA 01;
PI;CAPITAO DE CAMPOS;64270000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;CAPITAO GERVASIO OLIVEIRA;64763000; 10; 17;Interior;Nao;CO TERESINA 01;
PI;CARACOL;64795000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CARAUBAS DO PIAUI;64233000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CARIDADE DO PIAUI;64590000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CASTELO DO PIAUI;64340000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;CAXINGO;64228000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;COCAL;64235000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;COCAL DE TELHA;64278000; 06; 13;Interior;Nao;CO TERESINA 01;
PI;COCAL DOS ALVES;64238000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;COIVARAS;64335000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;COLONIA DO GURGUEIA;64885000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;COLONIA DO PIAUI;64516000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;CONCEICAO DO CANINDE;64740000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CORONEL JOSE DIAS;64793000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CORRENTE;64980000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;CRISTALANDIA DO PIAUI;64995000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;CRISTINO CASTRO;64920000; 10; 17;Interior;Nao;CO TERESINA 01;
PI;CURIMATA;64960000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;CURRAIS;64905000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CURRAL NOVO DO PIAUI;64595000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;CURRALINHOS;64453000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;DEMERVAL LOBAO;64390000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;DIRCEU ARCOVERDE;64785000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;DOM EXPEDITO LOPES;64620000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;DOM INOCENCIO;64790000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;DOMINGOS MOURAO;64250000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;ELESBAO VELOSO;64325000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;ELISEU MARTINS;64880000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;ESPERANTINA;64180000; 09; 16;Interior;Nao;CO TERESINA 01;
PI;FARTURA DO PIAUI;64788000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;FLORES DO PIAUI;64815000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;FLORESTA DO PIAUI;64563000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;FLORIANO;64800000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;FRANCINOPOLIS;64520000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;FRANCISCO AYRES;64475000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;FRANCISCO MACEDO;64683000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;FRANCISCO SANTOS;64645000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;FRONTEIRAS;64690000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;GEMINIANO;64613000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;GILBUES;64930000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;GUADALUPE;64840000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;GUARIBAS;64798000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;HUGO NAPOLEAO;64470000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;ILHA GRANDE;64224000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;INHUMA;64535000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;IPIRANGA DO PIAUI;64540000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;ISAIAS COELHO;64570000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;ITAINOPOLIS;64565000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;ITAUEIRA;64820000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;JACOBINA DO PIAUI;64755000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;JAICOS;64575000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;JARDIM DO MULATO;64495000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;JATOBA DO PIAUI;64275000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;JERUMENHA;64830000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;JOAO COSTA;64765000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;JOAQUIM PIRES;64170000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;JOCA MARQUES;64165000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;JOSE DE FREITAS;64110000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;JUAZEIRO DO PIAUI;64343000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;JULIO BORGES;64963000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;JUREMA;64782000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;LAGOA ALEGRE;64138000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;LAGOA DE SAO FRANCISCO;64258000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;LAGOA DO BARRO DO PIAUI;64768000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;LAGOA DO PIAUI;64388000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;LAGOA DO SITIO;64308000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;LAGOINHA DO PIAUI;64465000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;LANDRI SALES;64850000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;LUIS CORREIA;64220000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;LUZILANDIA;64160000; 09; 16;Interior;Nao;CO TERESINA 01;
PI;MADEIRO;64168000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;MANOEL EMIDIO;64875000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;MARCOLANDIA;64685000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;MARCOS PARENTE;64845000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;MASSAPE DO PIAUI;64573000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;MATIAS OLIMPIO;64150000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;MIGUEL ALVES;64130000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;MIGUEL LEAO;64445000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;MILTON BRANDAO;64253000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;MONSENHOR GIL;64450000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;MONSENHOR HIPOLITO;64650000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;MONTE ALEGRE DO PIAUI;64940000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;MORRO CABECA NO TEMPO;64968000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;MORRO DO CHAPEU DO PIAUI;64178000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;MURICI DOS PORTELAS;64175000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;NAZARE DO PIAUI;64825000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;NOSSA SENHORA DE NAZARE;64288000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;NOSSA SENHORA DOS REMEDIOS;64140000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;NOVA SANTA RITA;64764000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;NOVO ORIENTE DO PIAUI;64530000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;NOVO SANTO ANTONIO;64365000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;OEIRAS;64500000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;OLHO DAGUA DO PIAUI;64468000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;PADRE MARCOS;64680000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;PAES LANDIM;64710000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;PAJEU DO PIAUI;64898000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;PALMEIRA DO PIAUI;64925000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;PALMEIRAIS;64420000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;PAQUETA;64618000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;PARNAGUA;64970000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;PARNAIBA;64200000 a 64219999; 07; 14;Interior;Nao;CO TERESINA 01;
PI;PASSAGEM FRANCA DO PIAUI;64395000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;PATOS DO PIAUI;64580000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;PAU DARCO DO PIAUI;64295000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;PAULISTANA;64750000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;PAVUSSU;64838000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;PEDRO II;64255000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;PEDRO LAURENTINO;64728000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;PICOS;64600001 a 64608999; 08; 15;Interior;Nao;CO TERESINA 01;
PI;PIMENTEIRAS;64320000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;PIO IX;64660000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;PIRACURUCA;64240000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;PIRIPIRI;64260000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;PORTO;64145000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;PORTO ALEGRE DO PIAUI;64858000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;PRATA DO PIAUI;64370000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;QUEIMADA NOVA;64758000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;REDENCAO DO GURGUEIA;64915000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;REGENERACAO;64490000; 05; 12;Interior;Nao;CO TERESINA 01;
PI;RIACHO FRIO;64975000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;RIBEIRA DO PIAUI;64725000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;RIBEIRO GONCALVES;64865000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;RIO GRANDE DO PIAUI;64835000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SANTA CRUZ DO PIAUI;64545000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SANTA CRUZ DOS MILAGRES;64315000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SANTA FILOMENA;64945000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SANTA LUZ;64910000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SANTA ROSA DO PIAUI;64518000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SANTANA DO PIAUI;64615000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SANTO ANTONIO DE LISBOA;64640000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SANTO ANTONIO DOS MILAGRES;64438000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SANTO INACIO DO PIAUI;64560000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO BRAZ DO PIAUI;64783000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO FELIX DO PIAUI;64375000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;SAO FRANCISCO DE ASSIS DO PIAUI;64745000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO FRANCISCO DO PIAUI;64550000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO GONCALO DO GURGUEIA;64993000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO GONCALO DO PIAUI;64435000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;SAO JOAO DA CANABRAVA;64635000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO JOAO DA FRONTEIRA;64243000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO JOAO DA SERRA;64350000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;SAO JOAO DA VARJOTA;64510000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO JOAO DO ARRAIAL;64155000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO JOAO DO PIAUI;64760000; 11; 17;Interior;Nao;CO TERESINA 01;
PI;SAO JOSE DO DIVINO;64245000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO JOSE DO PEIXE;64555000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO JOSE DO PIAUI;64625000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO JULIAO;64670000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO LOURENCO DO PIAUI;64778000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO LUIS DO PIAUI;64638000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO MIGUEL DA BAIXA GRANDE;64378000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO MIGUEL DO FIDALGO;64558000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SAO MIGUEL DO TAPUIO;64330000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;SAO PEDRO DO PIAUI;64430000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;SAO RAIMUNDO NONATO;64770000; 14; 20;Interior;Nao;CO TERESINA 01;
PI;SEBASTIAO BARROS;64985000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SEBASTIAO LEAL;64873000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SIGEFREDO PACHECO;64285000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SIMOES;64585000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SIMPLICIO MENDES;64700000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SOCORRO DO PIAUI;64720000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;SUSSUAPARA;64610000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;TAMBORIL DO PIAUI;64893000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;TANQUE DO PIAUI;64512000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;TERESINA;64000000 a 64099999; 02; 09;Capital;Sim;CO TERESINA 01;
PI;UNIAO;64120000; 06; 13;Interior;Nao;CO TERESINA 01;
PI;URUCUI;64860000; 10; 17;Interior;Nao;CO TERESINA 01;
PI;VALENCA DO PIAUI;64300000; 08; 15;Interior;Nao;CO TERESINA 01;
PI;VARZEA BRANCA;64773000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;VARZEA GRANDE;64525000; 04; 11;Interior;Nao;CO TERESINA 01;
PI;VERA MENDES;64568000; 07; 14;Interior;Nao;CO TERESINA 01;
PI;VILA NOVA DO PIAUI;64688000; 06; 13;Interior;Nao;CO TERESINA 01;
PI;WALL FERRAZ;64548000; 06; 13;Interior;Nao;CO TERESINA 01;
PR;ABATIA;86460000; 03; 04;Interior;Nao;CO LONDRINA 01;
PR;ADRIANOPOLIS;83490000; 04; 05;Interior;Sim;CO ITAPEVA 01;
PR;AGUDOS DO SUL;83850000; 04; 05;Interior;Sim;CO SAO BENTO DO SUL 01;
PR;ALMIRANTE TAMANDARE;83500000 a 83529999; 03; 04;Interior;Sim;CO CAMPO LARGO 01;
PR;ALTAMIRA DO PARANA;85280000; 05; 07;Interior;Nao;CO CASCAVEL 01;
PR;ALTO PARAISO;87528000; 04; 05;Interior;Nao;CO UMUARAMA 01;
PR;ALTO PARANA;87750000; 02; 03;Interior;Sim;CO PARANAVAI 01;
PR;ALTO PIQUIRI;87580000; 03; 04;Interior;Nao;CO UMUARAMA 01;
PR;ALTONIA;87550000; 03; 04;Interior;Nao;CO UMUARAMA 01;
PR;ALVORADA DO SUL;86150000; 03; 04;Interior;Nao;CO LONDRINA 01;
PR;AMAPORA;87850000; 03; 04;Interior;Nao;CO PARANAVAI 01;
PR;AMPERE;85640000; 05; 07;Interior;Nao;CO FRANCISCO BELTRAO 01;
PR;ANAHY;85425000; 05; 07;Interior;Nao;CO CASCAVEL 01;
PR;ANDIRA;86380000; 04; 05;Interior;Sim;CO OURINHOS 01;
PR;ANGULO;86755000; 03; 04;Interior;Nao;CO MARINGA 02;
PR;ANTONINA;83370000; 04; 05;Interior;Sim;CO PARANAGUA 01;
PR;ANTONIO OLINTO;83980000; 05; 06;Interior;Nao;CO CURITIBA 01;
PR;APUCARANA;86800000 a 86815999; 01; 02;Capital;Sim;CO APUCARANA 01;
PR;AQUIDABAN;86995000; 03; 04;Interior;Nao;CO MARINGA 02;
PR;ARAPONGAS;86700001 a 86714999; 01; 02;Capital;Sim;CO ARAPONGAS 02;
PR;ARAPOTI;84990000; 04; 05;Interior;Sim;CO ITAPEVA 01;
PR;ARAPUA;86884000; 04; 05;Interior;Nao;CO ARAPONGAS 02;
PR;ARARUNA;87260000; 02; 03;Interior;Sim;CO CAMPO MOURAO 01;
PR;ARAUCARIA;83700001 a 83724999; 02; 03;Capital;Sim;CO CAMPO LARGO 01;
PR;ARICANDUVA;86719000; 03; 04;Interior;Sim;CO APUCARANA 01;
PR;ARIRANHA DO IVAI;86880000; 04; 05;Interior;Nao;CO ARAPONGAS 02;
PR;ASSAI;86220000; 03; 04;Interior;Nao;CO LONDRINA 01;
PR;ASSIS CHATEAUBRIAND;85935000; 03; 05;Interior;Nao;CO TOLEDO 01;
PR;ASTORGA;86730000; 07; 08;Interior;Sim;CO ARAPONGAS 02;
PR;ATALAIA;87630000; 03; 04;Interior;Nao;CO MARINGA 02;
PR;BALSA NOVA;83650000; 03; 04;Interior;Nao;CO CAMPO LARGO 01;
PR;BANDEIRANTES;86360000; 04; 05;Interior;Sim;CO OURINHOS 01;
PR;BARBOSA FERRAZ;86960000; 03; 04;Interior;Nao;CO CAMPO MOURAO 01;
PR;BARRA DO JACARE;86385000; 04; 05;Interior;Nao;CO LONDRINA 01;
PR;BARRACAO;85700000; 04; 05;Interior;Nao;CO CHAPECO 01;
PR;BELA VISTA DA CAROBA;85745000; 05; 07;Interior;Nao;CO FRANCISCO BELTRAO 01;
PR;BELA VISTA DO PARAISO;86130000; 03; 04;Interior;Nao;CO LONDRINA 01;
PR;BITURUNA;84640000; 02; 04;Interior;Sim;CO UNIAO DA VITORIA 01;
PR;BOA ESPERANCA;87390000; 03; 04;Interior;Nao;CO CAMPO MOURAO 01;
PR;BOA ESPERANCA DO IGUACU;85680000; 05; 07;Interior;Nao;CO FRANCISCO BELTRAO 01;
PR;BOA VENTURA DE SAO ROQUE;85225000; 03; 04;Interior;Nao;CO GUARAPUAVA 01;
PR;BOA VISTA DA APARECIDA;85780000; 05; 07;Interior;Nao;CO CASCAVEL 01;
PR;BOCAIUVA DO SUL;83450000; 05; 06;Capital;Sim;CO PINHAIS 02;
PR;BOM JESUS DO SUL;85708000; 05; 07;Interior;Nao;CO FRANCISCO BELTRAO 01;
PR;BOM SUCESSO;86940000; 04; 05;Interior;Nao;CO ARAPONGAS 02;
PR;BOM SUCESSO DO SUL;85515000; 05; 07;Interior;Nao;CO FRANCISCO BELTRAO 01;
PR;BORRAZOPOLIS;86925000; 04; 05;Interior;Nao;CO ARAPONGAS 02;
PR;BRAGANEY;85430000; 05; 07;Interior;Nao;CO CASCAVEL 01;
PR;BRASILANDIA DO SUL;87595000; 03; 04;Interior;Nao;CO UMUARAMA 01;
PR;CAFEARA;86640000; 03; 04;Interior;Nao;CO LONDRINA 01;
PR;CAFELANDIA;85415000; 04; 06;Interior;Nao;CO CASCAVEL 01;
PR;CAFEZAL DO SUL;87565000; 04; 05;Interior;Nao;CO UMUARAMA 01;
PR;CALIFORNIA;86820000; 03; 04;Interior;Nao;CO APUCARANA 01;
PR;CAMBARA;86390000; 04; 05;Interior;Sim;CO OURINHOS 01;
PR;CAMBE;86180000 a 86195999; 01; 02;Capital;Sim;CO CAMBE 01;
PR;CAMBIRA;86890000; 03; 04;Capital;Sim;CO APUCARANA 01;
PR;CAMPINA DA LAGOA;87345000; 05; 07;Interior;Nao;CO CAMPO MOURAO 01;
PR;CAMPINA DO SIMAO;85148000; 04; 05;Interior;Nao;CO GUARAPUAVA 01;
PR;CAMPINA GRANDE DO SUL;83430000; 04; 05;Capital;Sim;CO PINHAIS 02;
PR;CAMPO BONITO;85450000; 05; 07;Interior;Nao;CO CASCAVEL 01;
PR;CAMPO DO TENENTE;83870000; 04; 05;Interior;Sim;CO SAO BENTO DO SUL 01;
PR;CAMPO LARGO;83600000 a 83640999; 01; 02;Capital;Sim;CO CAMPO LARGO 01;
PR;CAMPO MAGRO;83535000; 03; 04;Interior;Nao;CO CAMPO LARGO 01;
PR;CAMPO MOURAO;87300000 a 87314999; 02; 03;Capital;Sim;CO CAMPO MOURAO 01;
PR;CANDIDO DE ABREU;84470000; 05; 06;Interior;Nao;CO ARAPONGAS 02;
PR;CANDOI;85140000; 04; 05;Interior;Nao;CO GUARAPUAVA 01;
PR;CANTAGALO;85160000; 04; 05;Interior;Nao;CO GUARAPUAVA 01;
PR;CAPANEMA;85760000; 05; 07;Interior;Nao;CO FRANCISCO BELTRAO 01;
PR;CAPITAO LEONIDAS MARQUES;85790000; 05; 07;Interior;Nao;CO FRANCISCO BELTRAO 01;
PR;CARAMBEI;84145000; 02; 03;Interior;Sim;CO PONTA GROSSA 01;
PR;CARLOPOLIS;86420000; 03; 04;Interior;Nao;CO LONDRINA 01;
PR;CASCAVEL;85800000 a 85820999; 02; 03;Capital;Sim;CO CASCAVEL 01;
PR;CASTRO;84160000 a 84184999; 02; 03;Interior;Nao;CO PONTA GROSSA 01;
PR;CATANDUVAS;85470000; 05; 07;Interior;Nao;CO CASCAVEL 01;
PR;CENTENARIO DO SUL;86630000; 03; 04;Interior;Nao;CO CAMBE 01;
PR;CERRO AZUL;83570000; 05; 06;Interior;Sim;CO ITAPEVA 01;
PR;CEU AZUL;85840000; 04; 06;Interior;Nao;CO CASCAVEL 01;
PR;CHOPINZINHO;85560000; 04; 05;Interior;Sim;CO PATO BRANCO 01;
PR;CIANORTE;87200001 a 87212999; 02; 03;Capital;Sim;CO CIANORTE 01;
PR;CIDADE GAUCHA;87820000; 02; 03;Interior;Sim;CO UMUARAMA 01;
PR;CLEVELANDIA;85530000; 03; 04;Interior;Sim;CO PATO BRANCO 01;
PR;COLOMBO;83400001 a 83415999; 03; 04;Capital;Sim;CO PINHAIS 02;
PR;COLONIA SOCORRO;85139000; 03; 04;Interior;Sim;CO GUARAPUAVA 01;
